7,0.839381430266722,0.09999992759921694,0.6795790117506714,0.7069127822761421,-4.4416459959471617e-17,4.44164599594716e-17,0.7073007268868058
8,0.8392882920989191,0.09999993700154183,0.736719907054411,0.7069740248912825,8.966884223059925e-166,-8.966884223059923e-166,0.7072395125620601
9,0.845913970792707,0.09999994660587633,0.7923330725809979,0.7070363725394111,-1.0619186408277806e-17,1.06191864082778e-17,0.7071771828235914
10,0.8448721112708326,0.0970352892495885,0.8464146150940672,0.7069359863379229,1.1282375396958313e-05,-1.1282375396958312e-05,0.7072775346113038
11,0.8,0.1,0.9186981967590995,-2.7542501965195644e-49,4.1103368680354304e-26,1.0496810374868087e-23,1.0
2,0.9123651180956053,-0.2000269288782882,1.3722059412286187,0.07144659891361625,0.921406646389623,-0.030996346614706703,-0.38071564452915013
-1,0.0025064945220947266
7,0.8418367402603397,0.09999992308525274,0.6768599113754322,0.7069006728915117,-4.718852523848066e-17,4.7188525238480654e-17,0.7073128294224048
8,0.8423041113137898,0.09999993216570015,0.7345098363619018,0.7069638238303769,9.655834514445049e-166,-9.655834514445047e-166,0.7072497096465518
9,0.8504963973136765,0.09999994127689597,0.790632663516242,0.7070293377728913,-1.1680127214281419e-17,1.1680127214281413e-17,0.7071842161194117
10,0.8512715139716548,0.09661247923584011,0.8452237550537494,0.7069116002287497,1.2893051114970116e-05,-1.289305111497011e-05,0.7073019080488664
11,0.8,0.1,0.9229454410399699,-4.5896520097250594e-49,5.1374929606464173e-26,1.3119919641987901e-23,1.0
2,0.9106532159736768,-0.2000216396271758,1.3680254230331648,0.06995481772419672,0.9231282107425469,-0.0297321107606025,-0.3769040084665557
-1,0.007519960403442383
7,0.8418367402603397,0.09999992308525274,0.6768599113754322,0.7069006728915117,-4.718852523848066e-17,4.7188525238480654e-17,0.7073128294224048
8,0.8423041113137898,0.09999993216570015,0.7345098363619018,0.7069638238303769,9.655834514445049e-166,-9.655834514445047e-166,0.7072497096465518
9,0.8504963973136765,0.09999994127689597,0.790632663516242,0.7070293377728913,-1.1680127214281419e-17,1.1680127214281413e-17,0.7071842161194117
10,0.8512715139716548,0.09661247923584011,0.8452237550537494,0.7069116002287497,1.2893051114970116e-05,-1.289305111497011e-05,0.7073019080488664
11,0.8,0.1,0.9229454410399699,-4.5896520097250594e-49,5.1374929606464173e-26,1.3119919641987901e-23,1.0
2,0.9106532159736768,-0.2000216396271758,1.3680254230331648,0.06995481772419672,0.9231282107425469,-0.0297321107606025,-0.3769040084665557
-1,0.0020058155059814453
7,0.8467450409303798,0.0999999140615883,0.6709133958307109,0.7068764596050238,-5.273125841037553e-17,5.273125841037552e-17,0.7073370277712508
8,0.8483328767298844,0.09999992249862363,0.7295809174473127,0.7069434264030722,1.10333882505215e-165,-1.1033388250521496e-165,0.7072700982407528
9,0.8596562610128615,0.09999993062473744,0.7867228213832166,0.7070152715640278,-1.380147584929951e-17,1.38014758492995e-17,0.7071982789679597
10,0.8640621038714132,0.09576740200844948,0.8423326993203003,0.7068628378740561,1.611358385503704e-05,-1.6113583855037037e-05,0.7073506400034857
11,0.8,0.1,0.9309247895878279,-9.635057222573278e-49,7.191291596365676e-26,1.8364826694487427e-23,1.0
2,0.9073736819705642,-0.20001380161467835,1.3597149938102377,0.06677340376255717,0.92650474154048,-0.027346490089432338,-0.3692999403367937
-1,0.01002645492553711
7,0.8516501662148018,0.09999990504376165,0.664289589328837,0.7068522536273208,-5.827212892141238e-17,5.827212892141238e-17,0.7073612171599301
